id,dataset_version,split,domain,input_format,chart_type,chart_path,question_type,difficulty,unit,question,table_markdown,prompt
trdab_v01_000240,synthetic_v01,train,sports,table_and_chart,bar,charts/synthetic_v01/chart_048_bar.png,trend_summary,medium,kullanım,"Verilen veriye göre spor tesisi kullanım sayısı için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı.","| Yıl | spor tesisi kullanım sayısı |
|---|---|
| 2018 | 61116 |
| 2019 | 58532 |
| 2020 | 54043 |
| 2021 | 52253 |
| 2022 | 48379 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece eğilimi tek kelimeyle yaz: artış, azalış veya dalgalı. Açıklama, sayı veya ekstra metin yazma.

Girdi türü: tablo ve grafik

Tablo:
| Yıl | spor tesisi kullanım sayısı |
|---|---|
| 2018 | 61116 |
| 2019 | 58532 |
| 2020 | 54043 |
| 2021 | 52253 |
| 2022 | 48379 |

Grafik dosyası:
charts/synthetic_v01/chart_048_bar.png

Soru:
Verilen veriye göre spor tesisi kullanım sayısı için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı."
trdab_v01_000241,synthetic_v01,validation,municipality,table_only,bar,,value_lookup,easy,başvuru,2019 yılında belediye hizmet başvurusu kaçtır?,"| Yıl | belediye hizmet başvurusu |
|---|---|
| 2019 | 69848 |
| 2020 | 58797 |
| 2021 | 78267 |
| 2022 | 67875 |
| 2023 | 77526 |
| 2024 | 62478 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: sadece tablo

Tablo:
| Yıl | belediye hizmet başvurusu |
|---|---|
| 2019 | 69848 |
| 2020 | 58797 |
| 2021 | 78267 |
| 2022 | 67875 |
| 2023 | 77526 |
| 2024 | 62478 |

Soru:
2019 yılında belediye hizmet başvurusu kaçtır?"
trdab_v01_000242,synthetic_v01,validation,municipality,chart_only,bar,charts/synthetic_v01/chart_049_bar.png,max_min,easy,başvuru,Verilen verideki en düşük belediye hizmet başvurusu kaçtır?,,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v01/chart_049_bar.png

Soru:
Verilen verideki en düşük belediye hizmet başvurusu kaçtır?

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v01_000243,synthetic_v01,validation,municipality,table_and_chart,bar,charts/synthetic_v01/chart_049_bar.png,comparison,medium,başvuru,"2022 yılındaki belediye hizmet başvurusu, 2021 yılına göre kaç başvuru farklıdır?","| Yıl | belediye hizmet başvurusu |
|---|---|
| 2019 | 69848 |
| 2020 | 58797 |
| 2021 | 78267 |
| 2022 | 67875 |
| 2023 | 77526 |
| 2024 | 62478 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: tablo ve grafik

Tablo:
| Yıl | belediye hizmet başvurusu |
|---|---|
| 2019 | 69848 |
| 2020 | 58797 |
| 2021 | 78267 |
| 2022 | 67875 |
| 2023 | 77526 |
| 2024 | 62478 |

Grafik dosyası:
charts/synthetic_v01/chart_049_bar.png

Soru:
2022 yılındaki belediye hizmet başvurusu, 2021 yılına göre kaç başvuru farklıdır?"
trdab_v01_000244,synthetic_v01,validation,municipality,table_only,bar,,percentage_change,medium,percent,"2021 ile 2024 arasında belediye hizmet başvurusu yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver.","| Yıl | belediye hizmet başvurusu |
|---|---|
| 2019 | 69848 |
| 2020 | 58797 |
| 2021 | 78267 |
| 2022 | 67875 |
| 2023 | 77526 |
| 2024 | 62478 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal yüzde değişim değerini yaz. Artış için pozitif, azalış için negatif değer ver. Yüzde işareti, birim, açıklama veya ekstra metin yazma. Örnek cevap formatı: 8.8 veya -8.8

Girdi türü: sadece tablo

Tablo:
| Yıl | belediye hizmet başvurusu |
|---|---|
| 2019 | 69848 |
| 2020 | 58797 |
| 2021 | 78267 |
| 2022 | 67875 |
| 2023 | 77526 |
| 2024 | 62478 |

Soru:
2021 ile 2024 arasında belediye hizmet başvurusu yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver."
trdab_v01_000245,synthetic_v01,validation,municipality,chart_only,bar,charts/synthetic_v01/chart_049_bar.png,trend_summary,medium,başvuru,"Verilen veriye göre belediye hizmet başvurusu için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı.",,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece eğilimi tek kelimeyle yaz: artış, azalış veya dalgalı. Açıklama, sayı veya ekstra metin yazma.

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v01/chart_049_bar.png

Soru:
Verilen veriye göre belediye hizmet başvurusu için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı.

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v01_000246,synthetic_v01,validation,agriculture,table_and_chart,bar,charts/synthetic_v01/chart_050_bar.png,value_lookup,easy,ton,2024 yılında üretim miktarı kaçtır?,"| Yıl | üretim miktarı |
|---|---|
| 2020 | 149868 |
| 2021 | 159039 |
| 2022 | 168225 |
| 2023 | 175028 |
| 2024 | 186594 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: tablo ve grafik

Tablo:
| Yıl | üretim miktarı |
|---|---|
| 2020 | 149868 |
| 2021 | 159039 |
| 2022 | 168225 |
| 2023 | 175028 |
| 2024 | 186594 |

Grafik dosyası:
charts/synthetic_v01/chart_050_bar.png

Soru:
2024 yılında üretim miktarı kaçtır?"
trdab_v01_000247,synthetic_v01,validation,agriculture,table_only,bar,,max_min,easy,ton,Verilen verideki en yüksek üretim miktarı kaçtır?,"| Yıl | üretim miktarı |
|---|---|
| 2020 | 149868 |
| 2021 | 159039 |
| 2022 | 168225 |
| 2023 | 175028 |
| 2024 | 186594 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: sadece tablo

Tablo:
| Yıl | üretim miktarı |
|---|---|
| 2020 | 149868 |
| 2021 | 159039 |
| 2022 | 168225 |
| 2023 | 175028 |
| 2024 | 186594 |

Soru:
Verilen verideki en yüksek üretim miktarı kaçtır?"
trdab_v01_000248,synthetic_v01,validation,agriculture,chart_only,bar,charts/synthetic_v01/chart_050_bar.png,comparison,medium,ton,"2020 yılındaki üretim miktarı, 2023 yılına göre kaç ton farklıdır?",,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v01/chart_050_bar.png

Soru:
2020 yılındaki üretim miktarı, 2023 yılına göre kaç ton farklıdır?

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v01_000249,synthetic_v01,validation,agriculture,table_and_chart,bar,charts/synthetic_v01/chart_050_bar.png,percentage_change,medium,percent,"2022 ile 2024 arasında üretim miktarı yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver.","| Yıl | üretim miktarı |
|---|---|
| 2020 | 149868 |
| 2021 | 159039 |
| 2022 | 168225 |
| 2023 | 175028 |
| 2024 | 186594 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal yüzde değişim değerini yaz. Artış için pozitif, azalış için negatif değer ver. Yüzde işareti, birim, açıklama veya ekstra metin yazma. Örnek cevap formatı: 8.8 veya -8.8

Girdi türü: tablo ve grafik

Tablo:
| Yıl | üretim miktarı |
|---|---|
| 2020 | 149868 |
| 2021 | 159039 |
| 2022 | 168225 |
| 2023 | 175028 |
| 2024 | 186594 |

Grafik dosyası:
charts/synthetic_v01/chart_050_bar.png

Soru:
2022 ile 2024 arasında üretim miktarı yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver."
trdab_v01_000250,synthetic_v01,validation,agriculture,table_only,bar,,trend_summary,medium,ton,"Verilen veriye göre üretim miktarı için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı.","| Yıl | üretim miktarı |
|---|---|
| 2020 | 149868 |
| 2021 | 159039 |
| 2022 | 168225 |
| 2023 | 175028 |
| 2024 | 186594 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece eğilimi tek kelimeyle yaz: artış, azalış veya dalgalı. Açıklama, sayı veya ekstra metin yazma.

Girdi türü: sadece tablo

Tablo:
| Yıl | üretim miktarı |
|---|---|
| 2020 | 149868 |
| 2021 | 159039 |
| 2022 | 168225 |
| 2023 | 175028 |
| 2024 | 186594 |

Soru:
Verilen veriye göre üretim miktarı için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı."
trdab_v01_000251,synthetic_v01,validation,transportation,chart_only,line,charts/synthetic_v01/chart_051_line.png,value_lookup,easy,kişi,2020 yılında yolcu sayısı kaçtır?,,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v01/chart_051_line.png

Soru:
2020 yılında yolcu sayısı kaçtır?

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v01_000252,synthetic_v01,validation,transportation,table_and_chart,line,charts/synthetic_v01/chart_051_line.png,max_min,easy,kişi,Verilen verideki en düşük yolcu sayısı kaçtır?,"| Yıl | yolcu sayısı |
|---|---|
| 2019 | 1780783 |
| 2020 | 1603484 |
| 2021 | 1564452 |
| 2022 | 1443886 |
| 2023 | 1327499 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: tablo ve grafik

Tablo:
| Yıl | yolcu sayısı |
|---|---|
| 2019 | 1780783 |
| 2020 | 1603484 |
| 2021 | 1564452 |
| 2022 | 1443886 |
| 2023 | 1327499 |

Grafik dosyası:
charts/synthetic_v01/chart_051_line.png

Soru:
Verilen verideki en düşük yolcu sayısı kaçtır?"
trdab_v01_000253,synthetic_v01,validation,transportation,table_only,line,,comparison,medium,kişi,"2022 yılındaki yolcu sayısı, 2023 yılına göre kaç kişi farklıdır?","| Yıl | yolcu sayısı |
|---|---|
| 2019 | 1780783 |
| 2020 | 1603484 |
| 2021 | 1564452 |
| 2022 | 1443886 |
| 2023 | 1327499 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: sadece tablo

Tablo:
| Yıl | yolcu sayısı |
|---|---|
| 2019 | 1780783 |
| 2020 | 1603484 |
| 2021 | 1564452 |
| 2022 | 1443886 |
| 2023 | 1327499 |

Soru:
2022 yılındaki yolcu sayısı, 2023 yılına göre kaç kişi farklıdır?"
trdab_v01_000254,synthetic_v01,validation,transportation,chart_only,line,charts/synthetic_v01/chart_051_line.png,percentage_change,medium,percent,"2019 ile 2022 arasında yolcu sayısı yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver.",,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal yüzde değişim değerini yaz. Artış için pozitif, azalış için negatif değer ver. Yüzde işareti, birim, açıklama veya ekstra metin yazma. Örnek cevap formatı: 8.8 veya -8.8

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v01/chart_051_line.png

Soru:
2019 ile 2022 arasında yolcu sayısı yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver.

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v01_000255,synthetic_v01,validation,transportation,table_and_chart,line,charts/synthetic_v01/chart_051_line.png,trend_summary,medium,kişi,"Verilen veriye göre yolcu sayısı için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı.","| Yıl | yolcu sayısı |
|---|---|
| 2019 | 1780783 |
| 2020 | 1603484 |
| 2021 | 1564452 |
| 2022 | 1443886 |
| 2023 | 1327499 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece eğilimi tek kelimeyle yaz: artış, azalış veya dalgalı. Açıklama, sayı veya ekstra metin yazma.

Girdi türü: tablo ve grafik

Tablo:
| Yıl | yolcu sayısı |
|---|---|
| 2019 | 1780783 |
| 2020 | 1603484 |
| 2021 | 1564452 |
| 2022 | 1443886 |
| 2023 | 1327499 |

Grafik dosyası:
charts/synthetic_v01/chart_051_line.png

Soru:
Verilen veriye göre yolcu sayısı için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı."
trdab_v01_000256,synthetic_v01,validation,economy,table_only,line,,value_lookup,easy,milyon dolar,2023 yılında ihracat değeri kaçtır?,"| Yıl | ihracat değeri |
|---|---|
| 2018 | 194 |
| 2019 | 150 |
| 2020 | 183 |
| 2021 | 128 |
| 2022 | 192 |
| 2023 | 180 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: sadece tablo

Tablo:
| Yıl | ihracat değeri |
|---|---|
| 2018 | 194 |
| 2019 | 150 |
| 2020 | 183 |
| 2021 | 128 |
| 2022 | 192 |
| 2023 | 180 |

Soru:
2023 yılında ihracat değeri kaçtır?"
trdab_v01_000257,synthetic_v01,validation,economy,chart_only,line,charts/synthetic_v01/chart_052_line.png,max_min,easy,milyon dolar,Verilen verideki en yüksek ihracat değeri kaçtır?,,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v01/chart_052_line.png

Soru:
Verilen verideki en yüksek ihracat değeri kaçtır?

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v01_000258,synthetic_v01,validation,economy,table_and_chart,line,charts/synthetic_v01/chart_052_line.png,comparison,medium,milyon dolar,"2020 yılındaki ihracat değeri, 2021 yılına göre kaç milyon dolar farklıdır?","| Yıl | ihracat değeri |
|---|---|
| 2018 | 194 |
| 2019 | 150 |
| 2020 | 183 |
| 2021 | 128 |
| 2022 | 192 |
| 2023 | 180 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: tablo ve grafik

Tablo:
| Yıl | ihracat değeri |
|---|---|
| 2018 | 194 |
| 2019 | 150 |
| 2020 | 183 |
| 2021 | 128 |
| 2022 | 192 |
| 2023 | 180 |

Grafik dosyası:
charts/synthetic_v01/chart_052_line.png

Soru:
2020 yılındaki ihracat değeri, 2021 yılına göre kaç milyon dolar farklıdır?"
trdab_v01_000259,synthetic_v01,validation,economy,table_only,line,,percentage_change,medium,percent,"2020 ile 2022 arasında ihracat değeri yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver.","| Yıl | ihracat değeri |
|---|---|
| 2018 | 194 |
| 2019 | 150 |
| 2020 | 183 |
| 2021 | 128 |
| 2022 | 192 |
| 2023 | 180 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal yüzde değişim değerini yaz. Artış için pozitif, azalış için negatif değer ver. Yüzde işareti, birim, açıklama veya ekstra metin yazma. Örnek cevap formatı: 8.8 veya -8.8

Girdi türü: sadece tablo

Tablo:
| Yıl | ihracat değeri |
|---|---|
| 2018 | 194 |
| 2019 | 150 |
| 2020 | 183 |
| 2021 | 128 |
| 2022 | 192 |
| 2023 | 180 |

Soru:
2020 ile 2022 arasında ihracat değeri yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver."
trdab_v01_000260,synthetic_v01,validation,economy,chart_only,line,charts/synthetic_v01/chart_052_line.png,trend_summary,medium,milyon dolar,"Verilen veriye göre ihracat değeri için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı.",,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece eğilimi tek kelimeyle yaz: artış, azalış veya dalgalı. Açıklama, sayı veya ekstra metin yazma.

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v01/chart_052_line.png

Soru:
Verilen veriye göre ihracat değeri için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı.

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v01_000261,synthetic_v01,validation,education,table_and_chart,line,charts/synthetic_v01/chart_053_line.png,value_lookup,easy,öğrenci,2019 yılında öğrenci sayısı kaçtır?,"| Yıl | öğrenci sayısı |
|---|---|
| 2019 | 31483 |
| 2020 | 30601 |
| 2021 | 29598 |
| 2022 | 28082 |
| 2023 | 27226 |
| 2024 | 25929 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: tablo ve grafik

Tablo:
| Yıl | öğrenci sayısı |
|---|---|
| 2019 | 31483 |
| 2020 | 30601 |
| 2021 | 29598 |
| 2022 | 28082 |
| 2023 | 27226 |
| 2024 | 25929 |

Grafik dosyası:
charts/synthetic_v01/chart_053_line.png

Soru:
2019 yılında öğrenci sayısı kaçtır?"
trdab_v01_000262,synthetic_v01,validation,education,table_only,line,,max_min,easy,öğrenci,Verilen verideki en düşük öğrenci sayısı kaçtır?,"| Yıl | öğrenci sayısı |
|---|---|
| 2019 | 31483 |
| 2020 | 30601 |
| 2021 | 29598 |
| 2022 | 28082 |
| 2023 | 27226 |
| 2024 | 25929 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: sadece tablo

Tablo:
| Yıl | öğrenci sayısı |
|---|---|
| 2019 | 31483 |
| 2020 | 30601 |
| 2021 | 29598 |
| 2022 | 28082 |
| 2023 | 27226 |
| 2024 | 25929 |

Soru:
Verilen verideki en düşük öğrenci sayısı kaçtır?"
trdab_v01_000263,synthetic_v01,validation,education,chart_only,line,charts/synthetic_v01/chart_053_line.png,comparison,medium,öğrenci,"2021 yılındaki öğrenci sayısı, 2022 yılına göre kaç öğrenci farklıdır?",,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v01/chart_053_line.png

Soru:
2021 yılındaki öğrenci sayısı, 2022 yılına göre kaç öğrenci farklıdır?

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v01_000264,synthetic_v01,validation,education,table_and_chart,line,charts/synthetic_v01/chart_053_line.png,percentage_change,medium,percent,"2021 ile 2023 arasında öğrenci sayısı yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver.","| Yıl | öğrenci sayısı |
|---|---|
| 2019 | 31483 |
| 2020 | 30601 |
| 2021 | 29598 |
| 2022 | 28082 |
| 2023 | 27226 |
| 2024 | 25929 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal yüzde değişim değerini yaz. Artış için pozitif, azalış için negatif değer ver. Yüzde işareti, birim, açıklama veya ekstra metin yazma. Örnek cevap formatı: 8.8 veya -8.8

Girdi türü: tablo ve grafik

Tablo:
| Yıl | öğrenci sayısı |
|---|---|
| 2019 | 31483 |
| 2020 | 30601 |
| 2021 | 29598 |
| 2022 | 28082 |
| 2023 | 27226 |
| 2024 | 25929 |

Grafik dosyası:
charts/synthetic_v01/chart_053_line.png

Soru:
2021 ile 2023 arasında öğrenci sayısı yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver."
trdab_v01_000265,synthetic_v01,validation,education,table_only,line,,trend_summary,medium,öğrenci,"Verilen veriye göre öğrenci sayısı için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı.","| Yıl | öğrenci sayısı |
|---|---|
| 2019 | 31483 |
| 2020 | 30601 |
| 2021 | 29598 |
| 2022 | 28082 |
| 2023 | 27226 |
| 2024 | 25929 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece eğilimi tek kelimeyle yaz: artış, azalış veya dalgalı. Açıklama, sayı veya ekstra metin yazma.

Girdi türü: sadece tablo

Tablo:
| Yıl | öğrenci sayısı |
|---|---|
| 2019 | 31483 |
| 2020 | 30601 |
| 2021 | 29598 |
| 2022 | 28082 |
| 2023 | 27226 |
| 2024 | 25929 |

Soru:
Verilen veriye göre öğrenci sayısı için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı."
trdab_v01_000266,synthetic_v01,validation,tourism,chart_only,bar,charts/synthetic_v01/chart_054_bar.png,value_lookup,easy,kişi,2023 yılında ziyaretçi sayısı kaçtır?,,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v01/chart_054_bar.png

Soru:
2023 yılında ziyaretçi sayısı kaçtır?

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v01_000267,synthetic_v01,validation,tourism,table_and_chart,bar,charts/synthetic_v01/chart_054_bar.png,max_min,easy,kişi,Verilen verideki en düşük ziyaretçi sayısı kaçtır?,"| Yıl | ziyaretçi sayısı |
|---|---|
| 2018 | 724589 |
| 2019 | 484082 |
| 2020 | 722018 |
| 2021 | 542751 |
| 2022 | 705757 |
| 2023 | 608906 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: tablo ve grafik

Tablo:
| Yıl | ziyaretçi sayısı |
|---|---|
| 2018 | 724589 |
| 2019 | 484082 |
| 2020 | 722018 |
| 2021 | 542751 |
| 2022 | 705757 |
| 2023 | 608906 |

Grafik dosyası:
charts/synthetic_v01/chart_054_bar.png

Soru:
Verilen verideki en düşük ziyaretçi sayısı kaçtır?"
trdab_v01_000268,synthetic_v01,validation,tourism,table_only,bar,,comparison,medium,kişi,"2019 yılındaki ziyaretçi sayısı, 2021 yılına göre kaç kişi farklıdır?","| Yıl | ziyaretçi sayısı |
|---|---|
| 2018 | 724589 |
| 2019 | 484082 |
| 2020 | 722018 |
| 2021 | 542751 |
| 2022 | 705757 |
| 2023 | 608906 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: sadece tablo

Tablo:
| Yıl | ziyaretçi sayısı |
|---|---|
| 2018 | 724589 |
| 2019 | 484082 |
| 2020 | 722018 |
| 2021 | 542751 |
| 2022 | 705757 |
| 2023 | 608906 |

Soru:
2019 yılındaki ziyaretçi sayısı, 2021 yılına göre kaç kişi farklıdır?"
trdab_v01_000269,synthetic_v01,validation,tourism,chart_only,bar,charts/synthetic_v01/chart_054_bar.png,percentage_change,medium,percent,"2018 ile 2021 arasında ziyaretçi sayısı yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver.",,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal yüzde değişim değerini yaz. Artış için pozitif, azalış için negatif değer ver. Yüzde işareti, birim, açıklama veya ekstra metin yazma. Örnek cevap formatı: 8.8 veya -8.8

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v01/chart_054_bar.png

Soru:
2018 ile 2021 arasında ziyaretçi sayısı yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver.

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v01_000270,synthetic_v01,validation,tourism,table_and_chart,bar,charts/synthetic_v01/chart_054_bar.png,trend_summary,medium,kişi,"Verilen veriye göre ziyaretçi sayısı için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı.","| Yıl | ziyaretçi sayısı |
|---|---|
| 2018 | 724589 |
| 2019 | 484082 |
| 2020 | 722018 |
| 2021 | 542751 |
| 2022 | 705757 |
| 2023 | 608906 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece eğilimi tek kelimeyle yaz: artış, azalış veya dalgalı. Açıklama, sayı veya ekstra metin yazma.

Girdi türü: tablo ve grafik

Tablo:
| Yıl | ziyaretçi sayısı |
|---|---|
| 2018 | 724589 |
| 2019 | 484082 |
| 2020 | 722018 |
| 2021 | 542751 |
| 2022 | 705757 |
| 2023 | 608906 |

Grafik dosyası:
charts/synthetic_v01/chart_054_bar.png

Soru:
Verilen veriye göre ziyaretçi sayısı için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı."
trdab_v01_000271,synthetic_v01,test,energy,table_only,line,,value_lookup,easy,MWh,2021 yılında elektrik tüketimi kaçtır?,"| Yıl | elektrik tüketimi |
|---|---|
| 2018 | 90303 |
| 2019 | 93408 |
| 2020 | 99654 |
| 2021 | 103871 |
| 2022 | 106562 |
| 2023 | 113959 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: sadece tablo

Tablo:
| Yıl | elektrik tüketimi |
|---|---|
| 2018 | 90303 |
| 2019 | 93408 |
| 2020 | 99654 |
| 2021 | 103871 |
| 2022 | 106562 |
| 2023 | 113959 |

Soru:
2021 yılında elektrik tüketimi kaçtır?"
trdab_v01_000272,synthetic_v01,test,energy,chart_only,line,charts/synthetic_v01/chart_055_line.png,max_min,easy,MWh,Verilen verideki en yüksek elektrik tüketimi kaçtır?,,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v01/chart_055_line.png

Soru:
Verilen verideki en yüksek elektrik tüketimi kaçtır?

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
